obsnme,obsval,weight,obgnme,oname,otype,time,usecol
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3773.5,35.7446189,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,3773.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3804.5,35.81176517,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,3804.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3834.5,35.78297228,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,3834.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3865.5,35.64360582,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,3865.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3896.5,35.41711539,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,3896.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3926.5,35.15784,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,3926.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3957.5,34.90818192,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,3957.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3987.5,33.80638133,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,3987.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4018.5,33.52638739,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4018.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4049.5,33.45412166,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4049.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4077.5,33.5076551,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4077.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4108.5,33.64207276,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4108.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4138.5,33.77792485,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4138.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4169.5,33.86094711,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4169.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4199.5,33.84381086,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4199.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4230.5,33.7116506,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4230.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4261.5,33.48763296,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4261.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4291.5,33.22769369,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4291.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4322.5,32.97645229,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4322.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4352.5,32.80626516,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4352.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4383.5,32.79212958,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,hds,lst,4383.5,trgw-0-24-4
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3652.5,35.06627826,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3652.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3683.5,35.00839555,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3683.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3712.5,35.05509609,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3712.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3743.5,35.16628575,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3743.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3773.5,35.27416513,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3773.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3804.5,35.32882212,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3804.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3834.5,35.29057313,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3834.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3865.5,35.14757014,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3865.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3896.5,34.92553667,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3896.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3926.5,34.67833178,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3926.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3957.5,34.44748274,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3957.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3987.5,34.09818119,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,3987.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4018.5,33.91767558,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4018.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4049.5,33.88953724,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4049.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4077.5,33.96427939,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4077.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4108.5,34.10619215,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4108.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4138.5,34.23942697,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4138.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4169.5,34.31550949,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4169.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4199.5,34.2935647,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4199.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4230.5,34.16374838,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4230.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4261.5,33.95162694,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4261.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4291.5,33.71178698,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4291.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4322.5,33.48717739,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4322.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4352.5,33.34336207,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4352.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4383.5,33.34904141,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,hds,lst,4383.5,trgw-0-26-6
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3652.5,34.16617293,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3652.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3683.5,34.1561274,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3683.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3712.5,34.19509818,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3712.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3743.5,34.25847898,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3743.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3773.5,34.30860731,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3773.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3804.5,34.32075702,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3804.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3834.5,34.28186532,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3834.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3865.5,34.18907913,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3865.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3896.5,34.06651105,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3896.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3926.5,33.94463969,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3926.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3957.5,33.84629925,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3957.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3987.5,33.79315898,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,3987.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4018.5,33.7953208,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4018.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4049.5,33.84867204,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4049.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4077.5,33.93014145,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4077.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4108.5,34.02712318,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4108.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4138.5,34.09897199,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4138.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4169.5,34.12616819,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4169.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4199.5,34.09710343,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4199.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4230.5,34.01232468,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4230.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4261.5,33.89569046,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4261.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4291.5,33.77836845,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4291.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4322.5,33.68376283,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4322.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4352.5,33.64077308,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4352.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4383.5,33.6819963,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,hds,lst,4383.5,trgw-0-29-15
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3652.5,35.71548787,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,3652.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3683.5,35.72875872,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,3683.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3712.5,35.81815434,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,3712.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3743.5,35.95644445,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,3743.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3773.5,36.08170884,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,3773.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3804.5,36.15100549,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,3804.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3834.5,36.12753717,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,3834.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3865.5,36.0021539,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,3865.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3896.5,35.79971081,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,3896.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3926.5,35.57164162,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,3926.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3957.5,35.35817138,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,3957.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3987.5,35.22036781,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,3987.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4018.5,35.18183272,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,4018.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4049.5,35.24529294,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,4049.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4077.5,35.37604679,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,4077.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4108.5,35.55842583,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,4108.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4138.5,35.71845626,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,4138.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4169.5,35.81610388,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,4169.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4199.5,35.8142945,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,4199.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4230.5,35.70692312,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,4230.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4261.5,35.51953846,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,4261.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4291.5,35.30433288,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,4291.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4322.5,35.1029164,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,4322.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4352.5,34.97634228,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,4352.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4383.5,34.99043158,0.0,oname:hds_otype:lst_usecol:trgw-0-3-8,hds,lst,4383.5,trgw-0-3-8
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3652.5,34.63615755,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,3652.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3683.5,34.60440405,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,3683.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3712.5,34.65412127,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,3712.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3743.5,34.75415717,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,3743.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3773.5,34.84402988,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,3773.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3804.5,34.88014271,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,3804.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3834.5,34.83168313,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,3834.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3865.5,34.6933171,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,3865.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3896.5,34.49367616,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,3896.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3926.5,34.28137634,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,3926.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3957.5,34.09332344,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,3957.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3987.5,33.95718639,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,3987.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4018.5,33.90161434,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,4018.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4049.5,33.93694455,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,4049.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4077.5,34.03564232,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,4077.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4108.5,34.17698305,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,4108.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4138.5,34.29564543,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,4138.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4169.5,34.3539765,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,4169.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4199.5,34.32234722,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,4199.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4230.5,34.19789474,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,4230.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4261.5,34.00843916,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,4261.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4291.5,33.80410648,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,4291.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4322.5,33.6233067,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,4322.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4352.5,33.51954482,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,4352.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4383.5,33.5512038,0.0,oname:hds_otype:lst_usecol:trgw-0-33-7,hds,lst,4383.5,trgw-0-33-7
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3652.5,34.34188897,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,3652.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3683.5,34.28508031,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,3683.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3712.5,34.32837973,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,3712.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3743.5,34.41608752,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,3743.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3773.5,34.49048643,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,3773.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3804.5,34.51381573,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,3804.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3834.5,34.46281557,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,3834.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3865.5,34.33601108,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,3865.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3896.5,34.16186497,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,3896.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3926.5,33.98337661,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,3926.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3957.5,33.8328109,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,3957.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3987.5,33.74098934,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,3987.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4018.5,33.72358757,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,4018.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4049.5,33.78021444,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,4049.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4077.5,33.88249198,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,4077.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4108.5,34.01310714,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,4108.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4138.5,34.11503851,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,4138.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4169.5,34.1584202,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,4169.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4199.5,34.12207903,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,4199.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4230.5,34.00695929,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,4230.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4261.5,33.84117754,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,4261.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4291.5,33.66930565,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,4291.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4322.5,33.52474796,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,4322.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4352.5,33.4507577,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,4352.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4383.5,33.49644967,0.0,oname:hds_otype:lst_usecol:trgw-0-34-10,hds,lst,4383.5,trgw-0-34-10
oname:hds_otype:lst_usecol:trgw-0-9-1_time:3652.5,36.71894541,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,3652.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:3683.5,36.73207987,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,3683.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:3712.5,36.83330419,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,3712.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:3743.5,36.99741756,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,3743.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:3773.5,37.15708293,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,3773.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:3804.5,37.26451164,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,3804.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:3834.5,37.27072328,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,3834.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:3865.5,37.15812177,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,3865.5,trgw-0-9-1
oname:hds_otype:lst_usecol:trgw-0-9-1_time:3896.5,36.94433953,0.0,oname:hds_otype:lst_usecol:trgw-0-9-1,hds,lst,3896.5,trgw-0-9-1
